0,2.80e-02,1.08e+01,
1,-1.00e-02,1.02e+01,
2,2.80e-02,1.04e+01,
3,-1.00e-02,1.08e+01,
4,7.80e-02,1.08e+01,
5,-7.00e-02,1.02e+01,
6,-1.00e-02,1.04e+01,
7,2.60e-02,1.08e+01,
8,-1.00e-02,1.08e+01,
9,2.60e-02,1.02e+01,
10,2.80e-02,1.08e+01,
11,-1.20e-02,1.02e+01,
12,-6.80e-02,1.08e+01,
13,8.20e-02,1.02e+01,
14,2.60e-02,1.02e+01,
15,-1.40e-02,1.08e+01,
16,-1.20e-02,1.08e+01,
17,2.60e-02,1.00e+01,
18,2.40e-02,1.08e+01,
19,-1.40e-02,1.00e+01,
20,-3.60e-02,9.60e+00,
21,6.80e-02,1.06e+01,
22,2.60e-02,1.06e+01,
23,-1.60e-02,9.40e+00,
24,-2.20e-02,9.80e+00,
25,1.80e-02,8.40e+00,
26,1.40e-02,9.00e+00,
27,-3.00e-02,6.60e+00,
28,6.00e-03,6.80e+00,
29,-8.20e-02,4.00e+00,
30,2.56e-01,4.00e+00,
31,-9.40e-02,6.00e-01,
32,-6.00e-02,8.00e-01,
33,-1.02e-01,-2.80e+00,
34,-1.06e-01,-2.80e+00,
35,-2.60e-02,-5.60e+00,
36,-1.44e-01,-5.00e+00,
37,-3.00e-02,-5.60e+00,
38,-9.00e-02,-5.60e+00,
39,-4.80e-02,-5.00e+00,
40,1.20e-02,-5.60e+00,
41,-1.04e-01,-5.00e+00,
42,2.00e-02,-5.60e+00,
43,-1.24e-01,-5.00e+00,
44,1.80e-02,-5.60e+00,
45,-1.00e-01,-5.00e+00,
46,-5.40e-02,-5.60e+00,
47,-1.20e-02,-5.00e+00,
48,-4.60e-02,-5.00e+00,
49,2.00e-03,-5.60e+00,
50,6.00e-03,-5.00e+00,
51,-3.40e-02,-5.60e+00,
52,5.80e-02,-5.00e+00,
53,-6.80e-02,-5.60e+00,
54,2.20e-02,-5.60e+00,
55,-1.80e-02,-5.00e+00,
56,-2.00e-02,-5.60e+00,
57,2.60e-02,-5.00e+00,
58,3.20e-02,-5.60e+00,
59,-8.00e-03,-4.80e+00,
60,-3.40e-02,-5.60e+00,
61,6.00e-02,-4.40e+00,
62,3.40e-02,-4.80e+00,
63,-8.00e-03,-3.40e+00,
64,-4.00e-03,-3.80e+00,
65,3.40e-02,-2.60e+00,
66,3.60e-02,-2.80e+00,
67,-2.00e-03,-1.60e+00,
68,-5.00e-02,-2.00e+00,
69,9.80e-02,-8.00e-01,
70,3.80e-02,-1.20e+00,
71,-2.00e-03,0.00e+00,
72,-2.00e-03,-4.00e-01,
73,3.80e-02,8.00e-01,
74,4.20e-02,4.00e-01,
75,-4.00e-03,1.40e+00,
76,3.60e-02,8.00e-01,
77,-6.20e-02,1.60e+00,
78,3.60e-02,1.20e+00,
79,-6.00e-03,2.20e+00,
80,-6.00e-03,1.20e+00,
81,3.40e-02,2.20e+00,
82,3.40e-02,1.40e+00,
83,-1.40e-02,2.20e+00,
84,4.80e-02,1.80e+00,
85,-5.20e-02,1.00e+00,
86,-6.40e-02,1.80e+00,
87,7.00e-02,1.00e+00,
88,-1.40e-02,1.40e+00,
89,7.20e-02,6.00e-01,
90,2.40e-02,1.00e+00,
91,-1.20e-02,2.00e-01,
92,9.20e-02,8.00e-01,
93,-7.00e-02,0.00e+00,
94,2.60e-02,6.00e-01,
95,-1.60e-02,-2.00e-01,
96,-1.40e-02,2.00e-01,
97,2.80e-02,-6.00e-01,
98,3.00e-02,-2.00e-01,
99,-1.40e-02,4.00e-01,
100,6.80e-02,2.00e-01,
101,-2.20e-02,-6.00e-01,
102,2.80e-02,-2.00e-01,
103,-1.20e-02,6.00e-01,
104,-1.40e-02,0.00e+00,
105,2.80e-02,8.00e-01,
106,3.00e-02,4.00e-01,
107,-1.40e-02,1.20e+00,
108,-5.40e-02,6.00e-01,
109,6.20e-02,1.60e+00,
110,3.00e-02,1.20e+00,
111,-1.20e-02,2.20e+00,
112,-1.00e-02,1.40e+00,
113,3.00e-02,2.60e+00,
114,2.56e-01,2.00e+00,
115,-2.54e-01,4.40e+00,
116,1.20e-01,4.20e+00,
117,-1.40e-02,6.80e+00,
