0,-4.00e-01,-1.00e+00,
1,-4.60e+00,-1.80e+00,
2,-4.40e+00,-2.00e+00,
3,2.00e-01,-1.20e+00,
4,-2.00e-01,-1.20e+00,
5,-4.60e+00,-2.00e+00,
6,-4.00e+00,-2.00e+00,
7,6.00e-01,-1.20e+00,
8,0.00e+00,-1.80e+00,
9,-4.00e+00,-1.00e+00,
10,-3.20e+00,-1.80e+00,
11,1.20e+00,-1.00e+00,
12,1.00e+00,-1.60e+00,
13,-3.00e+00,-8.00e-01,
14,-2.60e+00,-1.60e+00,
15,2.00e+00,-6.00e-01,
16,2.00e+00,-1.00e+00,
17,-2.00e+00,-4.00e-01,
18,-1.60e+00,-1.00e+00,
19,3.20e+00,2.00e-01,
20,2.40e+00,-2.00e-01,
21,-1.00e+00,4.00e-01,
22,-1.00e+00,0.00e+00,
23,4.00e+00,1.00e+00,
24,3.60e+00,4.00e-01,
25,-6.00e-01,1.20e+00,
26,-2.00e-01,6.00e-01,
27,4.40e+00,1.60e+00,
28,4.20e+00,1.20e+00,
29,4.00e-01,1.80e+00,
30,8.00e-01,1.20e+00,
31,5.40e+00,2.40e+00,
32,5.20e+00,2.00e+00,
33,1.20e+00,2.60e+00,
34,1.20e+00,2.00e+00,
35,1.32e+01,3.00e+00,
36,1.28e+01,2.80e+00,
37,1.34e+01,5.80e+00,
38,1.34e+01,5.40e+00,
39,1.28e+01,7.80e+00,
40,1.34e+01,7.40e+00,
41,1.28e+01,9.40e+00,
42,1.34e+01,8.80e+00,
43,1.28e+01,1.00e+01,
44,1.34e+01,9.60e+00,
45,1.28e+01,1.08e+01,
46,1.34e+01,1.04e+01,
47,1.28e+01,1.10e+01,
48,1.28e+01,1.04e+01,
49,1.34e+01,1.10e+01,
50,1.28e+01,1.10e+01,
51,1.34e+01,1.04e+01,
52,1.34e+01,1.04e+01,
53,1.28e+01,1.10e+01,
54,1.28e+01,1.10e+01,
55,1.34e+01,1.04e+01,
56,1.34e+01,1.10e+01,
57,1.26e+01,1.04e+01,
58,1.28e+01,1.10e+01,
59,1.34e+01,1.04e+01,
60,1.34e+01,1.04e+01,
61,1.26e+01,1.10e+01,
62,1.32e+01,1.04e+01,
63,1.28e+01,1.10e+01,
64,1.32e+01,1.04e+01,
65,1.26e+01,1.10e+01,
66,1.26e+01,1.10e+01,
67,1.32e+01,1.04e+01,
68,1.32e+01,1.04e+01,
69,1.26e+01,1.10e+01,
70,1.32e+01,1.04e+01,
71,1.26e+01,1.10e+01,
72,1.32e+01,1.04e+01,
73,1.26e+01,1.10e+01,
74,1.26e+01,1.04e+01,
75,1.32e+01,1.10e+01,
76,1.32e+01,1.10e+01,
77,1.20e+01,1.02e+01,
78,1.22e+01,1.02e+01,
79,1.32e+01,1.10e+01,
80,1.32e+01,1.10e+01,
81,1.04e+01,9.80e+00,
82,1.04e+01,9.60e+00,
83,1.28e+01,1.02e+01,
84,1.20e+01,1.02e+01,
85,6.60e+00,8.40e+00,
86,6.60e+00,8.80e+00,
87,8.60e+00,7.20e+00,
88,7.40e+00,7.80e+00,
89,1.20e+00,5.20e+00,
90,1.20e+00,5.60e+00,
91,3.40e+00,3.60e+00,
92,2.40e+00,4.00e+00,
93,-1.32e+01,1.00e+00,
94,-1.32e+01,1.40e+00,
95,-1.26e+01,-2.60e+00,
96,-1.26e+01,-2.60e+00,
97,-1.32e+01,-5.40e+00,
98,-1.32e+01,-5.60e+00,
99,-1.26e+01,-5.00e+00,
100,-1.32e+01,-5.60e+00,
101,-1.26e+01,-5.00e+00,
102,-1.32e+01,-5.60e+00,
103,-1.26e+01,-5.00e+00,
104,-1.32e+01,-5.60e+00,
105,-1.26e+01,-5.00e+00,
106,-1.32e+01,-5.00e+00,
107,-1.26e+01,-5.60e+00,
108,-1.32e+01,-5.60e+00,
109,-1.26e+01,-5.00e+00,
110,-1.32e+01,-5.00e+00,
111,-1.26e+01,-5.60e+00,
112,-1.32e+01,-5.60e+00,
113,-1.26e+01,-5.00e+00,
114,-1.32e+01,-5.60e+00,
115,-9.60e+00,-5.00e+00,
116,-1.00e+01,-5.00e+00,
117,-1.30e+01,-5.60e+00,
118,-1.22e+01,-5.60e+00,
119,-6.20e+00,-5.00e+00,
120,-6.40e+00,-5.00e+00,
121,-9.60e+00,-5.60e+00,
