4.842447850983422e-003	2.808316e+000	-6.006802e+000
4.980593913776588e-003	2.812618e+000	-6.000036e+000
5.128916618859503e-003	2.828539e+000	-5.992666e+000
5.253801734360408e-003	2.850026e+000	-5.987100e+000
5.332816707725563e-003	2.866687e+000	-5.984149e+000
5.410311926918876e-003	2.883933e+000	-5.981822e+000
5.486906804786251e-003	2.901005e+000	-5.980158e+000
5.534179774381975e-003	2.911532e+000	-5.979476e+000
5.573721523128405e-003	2.920331e+000	-5.979115e+000
5.612636425212259e-003	2.928983e+000	-5.978952e+000
5.657903438329726e-003	2.939038e+000	-5.979002e+000
5.716053723324954e-003	2.951936e+000	-5.979444e+000
5.810266424992605e-003	2.972781e+000	-5.981034e+000
5.960011832713885e-003	3.005614e+000	-5.985557e+000
6.059349502780087e-003	3.026330e+000	-5.989637e+000
6.151081529479185e-003	3.042814e+000	-5.993920e+000
6.242130773683297e-003	3.055153e+000	-5.998428e+000
6.324650359701867e-003	3.061970e+000	-6.002539e+000
6.430588005716498e-003	3.065028e+000	-6.007557e+000
6.531098724654072e-003	3.062722e+000	-6.011753e+000
6.638702183324075e-003	3.055178e+000	-6.015325e+000
6.742283946630678e-003	3.044487e+000	-6.017627e+000
6.788180325393967e-003	3.038795e+000	-6.018247e+000
6.828695483693803e-003	3.033315e+000	-6.018578e+000
6.868644019284442e-003	3.027741e+000	-6.018703e+000
6.910137429904761e-003	3.021896e+000	-6.018620e+000
6.969686243624373e-003	3.013724e+000	-6.018123e+000
7.066119428063011e-003	3.002034e+000	-6.016405e+000
7.219138615015108e-003	2.988535e+000	-6.011614e+000
7.355810200623925e-003	2.983872e+000	-6.005704e+000
7.492716906652763e-003	2.989260e+000	-5.998954e+000
7.659599717354748e-003	3.006759e+000	-5.990748e+000
7.686747591255205e-003	3.011746e+000	-5.989506e+000
7.741043339056120e-003	3.022573e+000	-5.987153e+000
7.782338231343555e-003	3.031337e+000	-5.985503e+000
7.821112329015723e-003	3.039814e+000	-5.984081e+000
7.872924171458795e-003	3.051179e+000	-5.982398e+000
7.926486371122365e-003	3.062923e+000	-5.980945e+000
8.020904361600856e-003	3.083611e+000	-5.979169e+000
8.059619515967231e-003	3.092086e+000	-5.978751e+000
8.104689486859051e-003	3.101942e+000	-5.978499e+000
8.154945417298443e-003	3.112921e+000	-5.978520e+000
8.211242920616702e-003	3.125202e+000	-5.978921e+000
8.302507635852496e-003	3.145065e+000	-5.980393e+000
8.447875975464037e-003	3.176489e+000	-5.984640e+000
8.546604662865498e-003	3.197053e+000	-5.988605e+000
8.637019329245543e-003	3.213644e+000	-5.992770e+000
8.733984705024067e-003	3.227674e+000	-5.997550e+000
8.796827895789949e-003	3.233829e+000	-6.000691e+000
8.877587228056871e-003	3.237867e+000	-6.004632e+000
8.969602879172811e-003	3.238132e+000	-6.008797e+000
9.079964879735059e-003	3.233154e+000	-6.013039e+000
9.187930735746530e-003	3.223849e+000	-6.016099e+000
9.278449684822387e-003	3.213473e+000	-6.017666e+000
9.316590846320860e-003	3.208486e+000	-6.018030e+000
9.363926977740800e-003	3.201935e+000	-6.018228e+000
9.408383464788894e-003	3.195703e+000	-6.018157e+000
9.466834313508254e-003	3.187692e+000	-6.017686e+000
9.561524578500347e-003	3.176164e+000	-6.016041e+000
9.711975786947047e-003	3.162675e+000	-6.011416e+000
9.849251045668250e-003	3.157665e+000	-6.005542e+000
9.986720493534662e-003	3.162684e+000	-5.998786e+000
1.014114600407590e-002	3.179795e+000	-5.991143e+000
1.024779181361524e-002	3.198162e+000	-5.986404e+000
1.032640200836532e-002	3.214467e+000	-5.983428e+000
1.039490869897941e-002	3.229236e+000	-5.981294e+000
1.046185600196958e-002	3.243668e+000	-5.979687e+000
1.051771738915885e-002	3.255701e+000	-5.978742e+000
1.055722092353495e-002	3.264204e+000	-5.978301e+000
1.060177474289015e-002	3.273784e+000	-5.978037e+000
1.065385931686613e-002	3.284973e+000	-5.978046e+000
1.070947626574048e-002	3.296904e+000	-5.978432e+000
1.079965640587988e-002	3.316205e+000	-5.979862e+000
1.094340584911357e-002	3.346781e+000	-5.984008e+000
1.105653354879577e-002	3.370124e+000	-5.988572e+000
1.113691628352065e-002	3.384935e+000	-5.992294e+000
1.121992773824410e-002	3.397052e+000	-5.996377e+000
1.129657477842017e-002	3.404719e+000	-6.000208e+000
1.138100535028608e-002	3.409008e+000	-6.004323e+000
1.147966756105934e-002	3.409085e+000	-6.008752e+000
1.158701059814815e-002	3.403970e+000	-6.012804e+000
1.169470552458352e-002	3.394463e+000	-6.015779e+000
1.178172874791716e-002	3.384408e+000	-6.017234e+000
1.182067233427597e-002	3.379308e+000	-6.017588e+000
1.186195657988609e-002	3.373609e+000	-6.017756e+000
1.190765053467269e-002	3.367221e+000	-6.017690e+000
1.196564245447807e-002	3.359295e+000	-6.017230e+000
1.205960345487345e-002	3.347862e+000	-6.015615e+000
1.220897649672637e-002	3.334425e+000	-6.011059e+000
1.234659344899036e-002	3.329311e+000	-6.005197e+000
1.248438720854272e-002	3.334252e+000	-5.998434e+000
1.264062545415623e-002	3.351402e+000	-5.990697e+000
1.274575076729922e-002	3.368818e+000	-5.986018e+000
1.279231485218903e-002	3.378696e+000	-5.984147e+000
1.283887893707883e-002	3.388570e+000	-5.982504e+000
1.288544302196864e-002	3.398442e+000	-5.981090e+000
1.293200710685844e-002	3.408310e+000	-5.979904e+000
1.297857119174825e-002	3.418174e+000	-5.978947e+000
1.302513527663805e-002	3.428036e+000	-5.978218e+000
1.307169936152786e-002	3.437894e+000	-5.977718e+000
1.311218550028315e-002	3.446452e+000	-5.977541e+000
1.315773569607259e-002	3.456071e+000	-5.977590e+000
1.321578094383691e-002	3.468312e+000	-5.978030e+000
1.330982670806469e-002	3.488097e+000	-5.979613e+000
1.345932517773951e-002	3.519344e+000	-5.984120e+000
1.356163794188880e-002	3.539998e+000	-5.988328e+000
1.364740728421410e-002	3.555324e+000	-5.992331e+000
1.373678849762605e-002	3.567962e+000	-5.996750e+000
1.379968711849822e-002	3.574029e+000	-5.999893e+000
1.387904164502096e-002	3.577923e+000	-6.003760e+000
1.397651799062549e-002	3.578004e+000	-6.008150e+000
1.409336887390467e-002	3.572423e+000	-6.012543e+000
1.420086712135094e-002	3.562896e+000	-6.015442e+000
1.428386955485106e-002	3.553251e+000	-6.016789e+000
1.432333567173227e-002	3.548079e+000	-6.017136e+000
1.436255036215295e-002	3.542680e+000	-6.017287e+000
1.440787142399991e-002	3.536365e+000	-6.017220e+000
1.446600166247158e-002	3.528450e+000	-6.016756e+000
1.456018250564117e-002	3.517049e+000	-6.015132e+000
1.470988079616253e-002	3.503691e+000	-6.010556e+000
1.484736585979674e-002	3.498695e+000	-6.004691e+000
1.498503291642805e-002	3.503798e+000	-5.997931e+000
1.514365956553565e-002	3.521313e+000	-5.990085e+000
1.524441575800184e-002	3.537961e+000	-5.985603e+000
1.529100970992665e-002	3.547681e+000	-5.983723e+000
1.533760366185146e-002	3.557397e+000	-5.982072e+000
1.538419761377627e-002	3.567110e+000	-5.980650e+000
1.543079156570107e-002	3.576819e+000	-5.979458e+000
1.547738551762588e-002	3.586524e+000	-5.978495e+000
1.552397946955069e-002	3.596225e+000	-5.977761e+000
1.557057342147550e-002	3.605923e+000	-5.977256e+000
1.561193453573440e-002	3.614519e+000	-5.977073e+000
1.565764233381595e-002	3.624009e+000	-5.977120e+000
1.571562911820568e-002	3.636031e+000	-5.977559e+000
1.580958195563742e-002	3.655465e+000	-5.979139e+000
1.595894291695688e-002	3.686182e+000	-5.983637e+000
1.606426018714124e-002	3.707207e+000	-5.987976e+000
1.614682664491562e-002	3.721922e+000	-5.991834e+000
1.623443253868251e-002	3.734451e+000	-5.996163e+000
1.629211304183098e-002	3.740218e+000	-5.999047e+000
1.636878615851289e-002	3.744288e+000	-6.002802e+000
1.647222752465227e-002	3.744781e+000	-6.007499e+000
1.659005580578610e-002	3.739517e+000	-6.011965e+000
1.669705200653748e-002	3.730215e+000	-6.014892e+000
1.678274145174719e-002	3.720356e+000	-6.016307e+000
1.682193235108676e-002	3.715254e+000	-6.016657e+000
1.686223744140714e-002	3.709727e+000	-6.016817e+000
1.690775501848174e-002	3.703408e+000	-6.016751e+000
1.696581236578298e-002	3.695532e+000	-6.016289e+000
1.705987736118253e-002	3.684185e+000	-6.014670e+000
1.720940428382045e-002	3.670898e+000	-6.010105e+000
1.734692962132556e-002	3.665941e+000	-6.004242e+000
1.748463414055967e-002	3.671123e+000	-5.997483e+000
1.764538094260582e-002	3.688892e+000	-5.989534e+000
1.774288007276459e-002	3.704925e+000	-5.985198e+000
1.779234146182760e-002	3.715071e+000	-5.983193e+000
1.784180285089062e-002	3.725212e+000	-5.981451e+000
1.789126423995364e-002	3.735348e+000	-5.979972e+000
1.794072562901666e-002	3.745480e+000	-5.978755e+000
1.799018701807967e-002	3.755606e+000	-5.977800e+000
1.803964840714269e-002	3.765727e+000	-5.977108e+000
1.808910979620571e-002	3.775843e+000	-5.976679e+000
1.814176164794423e-002	3.786595e+000	-5.976605e+000
1.818979018722633e-002	3.796391e+000	-5.976843e+000
1.826781939880640e-002	3.812275e+000	-5.977839e+000
1.839314090135291e-002	3.837473e+000	-5.980913e+000
1.858665270546611e-002	3.874709e+000	-5.988523e+000
1.868933252136174e-002	3.891237e+000	-5.993448e+000
1.880717518194475e-002	3.904591e+000	-5.999327e+000
1.886654159081047e-002	3.908237e+000	-6.002227e+000
1.895083925192376e-002	3.909356e+000	-6.006108e+000
1.903094878957790e-002	3.907176e+000	-6.009399e+000
1.912390910812301e-002	3.900885e+000	-6.012552e+000
1.923056140153090e-002	3.890322e+000	-6.015080e+000
1.929481848590520e-002	3.882583e+000	-6.015967e+000
1.933694121865237e-002	3.876988e+000	-6.016273e+000
1.938328851153326e-002	3.870611e+000	-6.016351e+000
1.942599596028005e-002	3.864722e+000	-6.016183e+000
1.949545001569675e-002	3.855584e+000	-6.015425e+000
1.960748035454341e-002	3.843103e+000	-6.012996e+000
1.975659539531982e-002	3.832476e+000	-6.007771e+000
1.990505851531799e-002	3.831164e+000	-6.000985e+000
2.005250511652967e-002	3.841764e+000	-5.993598e+000
2.022292413567506e-002	3.864994e+000	-5.985570e+000
2.023182602363249e-002	3.866720e+000	-5.985192e+000
2.027767189504592e-002	3.875961e+000	-5.983336e+000
2.032297414500661e-002	3.885094e+000	-5.981670e+000
2.041357864492843e-002	3.903354e+000	-5.978920e+000
2.048069373628847e-002	3.916870e+000	-5.977451e+000
2.052956909044879e-002	3.926705e+000	-5.976714e+000
2.056798446856289e-002	3.934427e+000	-5.976339e+000
2.061565157109913e-002	3.944002e+000	-5.976130e+000
2.065902482181503e-002	3.952705e+000	-5.976190e+000
2.071787720210017e-002	3.964498e+000	-5.976648e+000
2.081320516018659e-002	3.983554e+000	-5.978284e+000
2.096459738066692e-002	4.013670e+000	-5.982913e+000
2.107380837786987e-002	4.034859e+000	-5.987470e+000
2.115360668322053e-002	4.048764e+000	-5.991226e+000
2.123960889049714e-002	4.060866e+000	-5.995486e+000
2.129402147664328e-002	4.066286e+000	-5.998207e+000
2.136498304524137e-002	4.070082e+000	-6.001685e+000
2.147349701291823e-002	4.070700e+000	-6.006617e+000
2.159195334937447e-002	4.065603e+000	-6.011092e+000
2.169195899916332e-002	4.057034e+000	-6.013844e+000
2.178131982952136e-002	4.046873e+000	-6.015355e+000
2.182016348642701e-002	4.041874e+000	-6.015710e+000
2.186184318130202e-002	4.036206e+000	-6.015881e+000
2.190760834790595e-002	4.029902e+000	-6.015816e+000
2.196557385006415e-002	4.022097e+000	-6.015357e+000
2.205949285788966e-002	4.010856e+000	-6.013743e+000
2.220880375123890e-002	3.998033e+000	-6.009192e+000
2.236449897588111e-002	3.993324e+000	-6.002479e+000
2.250477167213205e-002	4.000059e+000	-5.995532e+000
2.267482597251691e-002	4.020854e+000	-5.987233e+000
2.276041838203868e-002	4.035494e+000	-5.983549e+000
2.281077167160569e-002	4.045469e+000	-5.981583e+000
2.286112496117270e-002	4.055440e+000	-5.979896e+000
2.291147825073971e-002	4.065407e+000	-5.978490e+000
2.296183154030672e-002	4.075370e+000	-5.977364e+000
2.301218482987372e-002	4.085328e+000	-5.976519e+000
2.306253811944073e-002	4.095283e+000	-5.975953e+000
2.311289140900774e-002	4.105233e+000	-5.975668e+000
2.315799828683618e-002	4.114130e+000	-5.975719e+000
2.321620796266366e-002	4.125596e+000	-5.976162e+000
2.331051504497506e-002	4.144127e+000	-5.977757e+000
2.346040001308358e-002	4.173458e+000	-5.982288e+000
2.357479410283414e-002	4.195374e+000	-5.987048e+000
2.365392735627525e-002	4.209051e+000	-5.990776e+000
2.374205381478323e-002	4.221402e+000	-5.995142e+000
2.379561468702818e-002	4.226720e+000	-5.997819e+000
2.386620296676378e-002	4.230454e+000	-6.001276e+000
2.397625286935812e-002	4.230972e+000	-6.006268e+000
2.409846012250227e-002	4.225563e+000	-6.010836e+000
2.419824613826682e-002	4.216907e+000	-6.013515e+000
2.428387080410488e-002	4.207108e+000	-6.014918e+000
2.432333722559976e-002	4.202024e+000	-6.015265e+000
2.436255070871729e-002	4.196705e+000	-6.015416e+000
2.440787155291790e-002	4.190482e+000	-6.015349e+000
2.446600187211478e-002	4.182686e+000	-6.014885e+000
2.456018284357686e-002	4.171476e+000	-6.013262e+000
2.470988132384466e-002	4.158737e+000	-6.008686e+000
2.486547584768584e-002	4.154247e+000	-6.001966e+000
2.500908282635272e-002	4.161441e+000	-5.994849e+000
2.517993980189237e-002	4.182664e+000	-5.986534e+000
2.526305636238524e-002	4.196952e+000	-5.982978e+000
2.532596702333168e-002	4.209188e+000	-5.980634e+000
2.539786492155605e-002	4.223186e+000	-5.978404e+000
2.548734650023210e-002	4.240597e+000	-5.976401e+000
2.553450655376377e-002	4.249764e+000	-5.975722e+000
2.557412794811809e-002	4.257459e+000	-5.975363e+000
2.561272708889106e-002	4.264948e+000	-5.975203e+000
2.565793716363674e-002	4.273713e+000	-5.975253e+000
2.571610856637951e-002	4.284974e+000	-5.975696e+000
2.581035482805527e-002	4.303177e+000	-5.977287e+000
2.596014986499240e-002	4.331992e+000	-5.981814e+000
2.607932056824192e-002	4.354452e+000	-5.986787e+000
2.615882883768217e-002	4.367957e+000	-5.990549e+000
2.624859420996906e-002	4.380264e+000	-5.995004e+000
2.630272609567630e-002	4.385449e+000	-5.997707e+000
2.637532091751549e-002	4.388971e+000	-6.001247e+000
2.648848025074102e-002	4.389128e+000	-6.006312e+000
2.659805067289467e-002	4.384061e+000	-6.010357e+000
2.669697404558269e-002	4.375404e+000	-6.013022e+000
2.678406864746563e-002	4.365489e+000	-6.014455e+000
2.682358330585544e-002	4.360423e+000	-6.014801e+000
2.686260559501275e-002	4.355149e+000	-6.014951e+000
2.690789196994192e-002	4.348953e+000	-6.014884e+000
2.696603507375261e-002	4.341186e+000	-6.014420e+000
2.706023636297639e-002	4.330021e+000	-6.012795e+000
2.720996489270888e-002	4.317357e+000	-6.008217e+000
2.736554783330591e-002	4.313014e+000	-6.001498e+000
2.751212200489617e-002	4.320571e+000	-5.994231e+000
2.768374666967244e-002	4.342125e+000	-5.985897e+000
2.776491816299043e-002	4.356135e+000	-5.982439e+000
2.786004095319417e-002	4.374299e+000	-5.979048e+000
2.795116398379127e-002	4.391730e+000	-5.976637e+000
2.801425060562934e-002	4.403788e+000	-5.975516e+000
2.805461476629834e-002	4.411495e+000	-5.975051e+000
2.809861278803805e-002	4.419888e+000	-5.974775e+000
2.815268021180994e-002	4.430192e+000	-5.974769e+000
2.820755817654641e-002	4.440635e+000	-5.975140e+000
2.829655959865018e-002	4.457535e+000	-5.976525e+000
2.843854453115480e-002	4.484246e+000	-5.980563e+000
2.861317625493820e-002	4.515884e+000	-5.987893e+000
2.870326275828861e-002	4.529793e+000	-5.992275e+000
2.879896816917960e-002	4.540337e+000	-5.997056e+000
2.887135015154563e-002	4.544761e+000	-6.000593e+000
2.895683636286917e-002	4.545891e+000	-6.004507e+000
2.904648111169728e-002	4.542999e+000	-6.008117e+000
2.916257074011508e-002	4.534351e+000	-6.011750e+000
2.926978658349100e-002	4.523111e+000	-6.013819e+000
2.931081854794249e-002	4.518014e+000	-6.014246e+000
2.935678056553659e-002	4.511868e+000	-6.014477e+000
2.940572417376064e-002	4.505209e+000	-6.014429e+000
2.946250956276053e-002	4.497633e+000	-6.013996e+000
2.955455123685047e-002	4.486661e+000	-6.012459e+000
2.970107650717768e-002	4.474001e+000	-6.008085e+000
2.985755075782137e-002	4.469166e+000	-6.001413e+000
3.000482788988634e-002	4.476225e+000	-5.994135e+000
3.017722365079667e-002	4.497272e+000	-5.985729e+000
3.025806621208682e-002	4.510956e+000	-5.982250e+000
3.035290773716737e-002	4.528757e+000	-5.978810e+000
3.044143167802238e-002	4.545402e+000	-5.976388e+000
3.050962935633939e-002	4.558212e+000	-5.975119e+000
3.055114579535667e-002	4.566004e+000	-5.974620e+000
3.059441241444638e-002	4.574116e+000	-5.974328e+000
3.065111223714379e-002	4.584735e+000	-5.974301e+000
3.070500726499548e-002	4.594816e+000	-5.974651e+000
3.079243923289088e-002	4.611134e+000	-5.975977e+000
3.093206665281434e-002	4.636777e+000	-5.979872e+000
3.113635442605789e-002	4.672235e+000	-5.988533e+000
3.123765329117534e-002	4.686386e+000	-5.993529e+000
3.134771310836637e-002	4.695992e+000	-5.998991e+000
3.142872937419305e-002	4.698694e+000	-6.002799e+000
3.151887715455892e-002	4.697260e+000	-6.006608e+000
3.160684727549468e-002	4.692227e+000	-6.009709e+000
3.170520315499870e-002	4.683272e+000	-6.012269e+000
3.178063250065444e-002	4.674696e+000	-6.013489e+000
3.181930810377542e-002	4.669769e+000	-6.013846e+000
3.186165258564744e-002	4.664100e+000	-6.014023e+000
3.190753744061592e-002	4.657874e+000	-6.013959e+000
3.196545853961785e-002	4.650193e+000	-6.013500e+000
3.205930696246417e-002	4.639149e+000	-6.011890e+000
3.220851337489084e-002	4.626625e+000	-6.007346e+000
3.236422975317721e-002	4.622459e+000	-6.000634e+000
3.251608826422148e-002	4.630179e+000	-5.993105e+000
3.266978755874384e-002	4.649043e+000	-5.985607e+000
3.274719918935620e-002	4.662055e+000	-5.982229e+000
3.283828862314975e-002	4.678857e+000	-5.978826e+000
3.292274503279868e-002	4.694466e+000	-5.976367e+000
3.300638918554277e-002	4.709910e+000	-5.974705e+000
3.304871708887003e-002	4.717719e+000	-5.974182e+000
3.309147754602160e-002	4.725598e+000	-5.973878e+000
3.315001541574647e-002	4.736374e+000	-5.973836e+000
3.320322271250298e-002	4.746155e+000	-5.974172e+000
3.328955550643231e-002	4.761992e+000	-5.975457e+000
3.342752644076130e-002	4.787007e+000	-5.979253e+000
3.363074707564273e-002	4.822298e+000	-5.987803e+000
3.372627297196251e-002	4.836070e+000	-5.992498e+000
3.382943254089144e-002	4.846038e+000	-5.997637e+000
3.390203539476921e-002	4.849364e+000	-6.001115e+000
3.398875406841739e-002	4.849196e+000	-6.004936e+000
3.407559861301035e-002	4.845323e+000	-6.008226e+000
3.418489540666192e-002	4.836333e+000	-6.011366e+000
3.427375366163021e-002	4.826695e+000	-6.012945e+000
3.431308918691212e-002	4.821776e+000	-6.013340e+000
3.435959237698771e-002	4.815595e+000	-6.013558e+000
3.440677085277955e-002	4.809224e+000	-6.013501e+000
3.446421186242743e-002	4.801630e+000	-6.013054e+000
3.455729685587494e-002	4.790683e+000	-6.011475e+000
3.470537195265200e-002	4.778208e+000	-6.007003e+000
3.486141330654080e-002	4.773958e+000	-6.000308e+000
3.501525998504507e-002	4.781499e+000	-5.992686e+000
3.515951778949411e-002	4.798785e+000	-5.985621e+000
3.523549271045212e-002	4.811318e+000	-5.982255e+000
3.532480248888570e-002	4.827487e+000	-5.978823e+000
3.540889306836892e-002	4.842762e+000	-5.976259e+000
3.550838023569813e-002	4.860816e+000	-5.974215e+000
3.555020915124585e-002	4.868399e+000	-5.973707e+000
3.559327997943029e-002	4.876198e+000	-5.973410e+000
3.565068915186087e-002	4.886584e+000	-5.973378e+000
3.570431891042558e-002	4.896272e+000	-5.973722e+000
3.579132701226406e-002	4.911956e+000	-5.975032e+000
3.593031617521580e-002	4.936663e+000	-5.978889e+000
3.614137254259164e-002	4.972371e+000	-5.987853e+000
3.624069818701070e-002	4.986006e+000	-5.992760e+000
3.635112053041789e-002	4.995646e+000	-5.998236e+000
3.642423535585992e-002	4.998216e+000	-6.001675e+000
3.651103315768367e-002	4.997136e+000	-6.005378e+000
3.659500456061293e-002	4.992700e+000	-6.008411e+000
3.669817743526016e-002	4.983685e+000	-6.011201e+000
3.677803980275085e-002	4.974829e+000	-6.012538e+000
3.681581066057715e-002	4.970081e+000	-6.012901e+000
3.686296137568679e-002	4.963824e+000	-6.013104e+000
3.690802431239204e-002	4.957761e+000	-6.013036e+000
3.696625028431066e-002	4.950104e+000	-6.012571e+000
3.706058326218287e-002	4.939126e+000	-6.010941e+000
3.721050651568270e-002	4.926775e+000	-6.006351e+000
3.736601399803430e-002	4.923022e+000	-5.999629e+000
3.752361050124620e-002	4.931032e+000	-5.991806e+000
3.765138613885766e-002	4.946317e+000	-5.985542e+000
3.772468733375733e-002	4.958288e+000	-5.982252e+000
3.781076468062850e-002	4.973595e+000	-5.978859e+000
3.789278264463469e-002	4.988237e+000	-5.976235e+000
3.800191080297299e-002	5.007701e+000	-5.973854e+000
3.804536523341184e-002	5.015443e+000	-5.973296e+000
3.808743542706017e-002	5.022931e+000	-5.972978e+000
3.813416593333674e-002	5.031240e+000	-5.972886e+000
3.817742454974127e-002	5.038924e+000	-5.973046e+000
3.824776864420487e-002	5.051399e+000	-5.973804e+000
3.836118830165392e-002	5.071452e+000	-5.976260e+000
3.853852673341862e-002	5.102521e+000	-5.982670e+000
3.863734003664421e-002	5.118859e+000	-5.987201e+000
3.873652389214755e-002	5.132334e+000	-5.992093e+000
3.884391428057921e-002	5.142299e+000	-5.997427e+000
3.890401976189217e-002	5.144957e+000	-6.000289e+000
3.898025190490584e-002	5.144862e+000	-6.003664e+000
3.906804140051978e-002	5.141353e+000	-6.007047e+000
3.916305667840536e-002	5.134074e+000	-6.009921e+000
3.925871306311501e-002	5.124118e+000	-6.011827e+000
3.930741452406350e-002	5.118198e+000	-6.012378e+000
3.935256362308470e-002	5.112284e+000	-6.012626e+000
3.940415334486058e-002	5.105377e+000	-6.012595e+000
3.945995454627349e-002	5.098035e+000	-6.012184e+000
3.955042841319889e-002	5.087359e+000	-6.010709e+000
3.969461673564290e-002	5.074956e+000	-6.006482e+000
3.985164618398063e-002	5.070220e+000	-5.999852e+000
4.000845885967275e-002	5.077151e+000	-5.992113e+000
4.014375559439065e-002	5.092571e+000	-5.985443e+000
4.021803655470180e-002	5.104315e+000	-5.982080e+000
4.028782292592625e-002	5.116548e+000	-5.979249e+000
4.036068898626022e-002	5.129333e+000	-5.976727e+000
4.047159630379849e-002	5.148777e+000	-5.973921e+000
4.052284170630838e-002	5.157753e+000	-5.973100e+000
4.056107888080129e-002	5.164443e+000	-5.972694e+000
4.060646499925857e-002	5.172377e+000	-5.972450e+000
4.065560667216994e-002	5.180959e+000	-5.972479e+000
4.071231845190093e-002	5.190849e+000	-5.972889e+000
4.080424293371765e-002	5.206844e+000	-5.974388e+000
4.095059384983824e-002	5.232187e+000	-5.978697e+000
4.112267302490880e-002	5.261288e+000	-5.986043e+000
4.121056246506116e-002	5.274166e+000	-5.990339e+000
4.131428067680520e-002	5.285399e+000	-5.995517e+000
4.136697308892545e-002	5.288719e+000	-5.998085e+000
4.144365586619747e-002	5.289999e+000	-6.001630e+000
4.154100085241952e-002	5.287496e+000	-6.005616e+000
4.165180723802786e-002	5.280023e+000	-6.009173e+000
4.175118264733557e-002	5.270137e+000	-6.011260e+000
4.180421148391700e-002	5.263790e+000	-6.011895e+000
4.184859381506767e-002	5.258021e+000	-6.012158e+000
4.190267313368423e-002	5.250812e+000	-6.012144e+000
4.195754666185803e-002	5.243609e+000	-6.011754e+000
4.204654100423078e-002	5.233081e+000	-6.010336e+000
4.218851532271284e-002	5.220719e+000	-6.006247e+000
4.234618669745771e-002	5.215690e+000	-5.999652e+000
4.250432409630855e-002	5.222271e+000	-5.991866e+000
4.263667558959927e-002	5.236969e+000	-5.985323e+000
4.271031882258614e-002	5.248388e+000	-5.981959e+000
4.277387171161262e-002	5.259333e+000	-5.979329e+000
4.284261847046533e-002	5.271184e+000	-5.976851e+000
